url_cidade,codigo_cidade,cidade,uf
http://www.cptec.inpe.br/cidades/tempo/2870,2870,LACERDÓPOLIS,SC
http://www.cptec.inpe.br/cidades/tempo/3549,3549,NOVA PÁDUA,RS
http://www.cptec.inpe.br/cidades/tempo/922,922,BOM JESUS DO OESTE,SC
http://www.cptec.inpe.br/cidades/tempo/1486,1486,CHAVES,PA
http://www.cptec.inpe.br/cidades/tempo/361,361,ALGODÃO DE JANDAÍRA,PB
http://www.cptec.inpe.br/cidades/tempo/2210,2210,GUARÁ,SP
http://www.cptec.inpe.br/cidades/tempo/5317,5317,TAPEROÁ,BA
http://www.cptec.inpe.br/cidades/tempo/4314,4314,RETIROLÂNDIA,BA
http://www.cptec.inpe.br/cidades/tempo/4240,4240,QUATIGUÁ,PR
http://www.cptec.inpe.br/cidades/tempo/3869,3869,PEDRA,PE
http://www.cptec.inpe.br/cidades/tempo/3636,3636,OLIVEDOS,PB
http://www.cptec.inpe.br/cidades/tempo/3532,3532,NOVA LIMA,MG
http://www.cptec.inpe.br/cidades/tempo/2336,2336,IBIÚNA,SP
http://www.cptec.inpe.br/cidades/tempo/469,469,ANCHIETA,SC
http://www.cptec.inpe.br/cidades/tempo/3210,3210,MATO RICO,PR
http://www.cptec.inpe.br/cidades/tempo/787,787,BARRINHA,SP
http://www.cptec.inpe.br/cidades/tempo/5688,5688,VISTA ALEGRE DO ALTO,SP
http://www.cptec.inpe.br/cidades/tempo/1266,1266,CANSANÇÃO,BA
http://www.cptec.inpe.br/cidades/tempo/2653,2653,ITUPORANGA,SC
http://www.cptec.inpe.br/cidades/tempo/5138,5138,SENADOR POMPEU,CE
http://www.cptec.inpe.br/cidades/tempo/3008,3008,LUÍS DOMINGUES,MA
http://www.cptec.inpe.br/cidades/tempo/2832,2832,JUÍNA,MT
http://www.cptec.inpe.br/cidades/tempo/843,843,BENTO GONÇALVES,RS
http://www.cptec.inpe.br/cidades/tempo/266,266,ACARAPE,CE
http://www.cptec.inpe.br/cidades/tempo/4946,4946,SÃO JOSÉ DO JACUÍPE,BA
http://www.cptec.inpe.br/cidades/tempo/4405,4405,RIO NEGRO,PR
http://www.cptec.inpe.br/cidades/tempo/5573,5573,VACARIA,RS
http://www.cptec.inpe.br/cidades/tempo/3176,3176,MARTINÓPOLIS,SP
http://www.cptec.inpe.br/cidades/tempo/2715,2715,JANAÚBA,MG
http://www.cptec.inpe.br/cidades/tempo/2339,2339,IÇARA,SC
http://www.cptec.inpe.br/cidades/tempo/1767,1767,DESTERRO DO MELO,MG
http://www.cptec.inpe.br/cidades/tempo/3075,3075,MAMBORÊ,PR
http://www.cptec.inpe.br/cidades/tempo/5485,5485,TUPANDI,RS
http://www.cptec.inpe.br/cidades/tempo/4635,4635,SANTA ROSA DA SERRA,MG
http://www.cptec.inpe.br/cidades/tempo/2406,2406,INDIANÓPOLIS,MG
http://www.cptec.inpe.br/cidades/tempo/3162,3162,MARINÓPOLIS,SP
http://www.cptec.inpe.br/cidades/tempo/980,980,BRASIL NOVO,PA
http://www.cptec.inpe.br/cidades/tempo/3923,3923,PEQUI,MG
http://www.cptec.inpe.br/cidades/tempo/3565,3565,NOVA SANTA RITA,PI
http://www.cptec.inpe.br/cidades/tempo/370,370,ALMIRANTE TAMANDARÉ,PR
http://www.cptec.inpe.br/cidades/tempo/3012,3012,LUIZ ALVES,SC
http://www.cptec.inpe.br/cidades/tempo/3230,3230,MEDEIROS,MG
http://www.cptec.inpe.br/cidades/tempo/1235,1235,CANÁPOLIS,MG
http://www.cptec.inpe.br/cidades/tempo/5155,5155,SEROPÉDICA,RJ
http://www.cptec.inpe.br/cidades/tempo/2155,2155,GOVERNADOR CELSO RAMOS,SC
http://www.cptec.inpe.br/cidades/tempo/5866,5866,ARRAIAL D´AJUDA,BA
http://www.cptec.inpe.br/cidades/tempo/5466,5466,TROMBUDO CENTRAL,SC
http://www.cptec.inpe.br/cidades/tempo/4193,4193,PRESIDENTE CASTELO BRANCO,SC
http://www.cptec.inpe.br/cidades/tempo/4752,4752,SÃO BENEDITO DO SUL,PE
http://www.cptec.inpe.br/cidades/tempo/2722,2722,JANGADA,MT
http://www.cptec.inpe.br/cidades/tempo/2590,2590,ITAPIRAPUÃ PAULISTA,SP
http://www.cptec.inpe.br/cidades/tempo/3443,3443,NAZARÉ DA MATA,PE
http://www.cptec.inpe.br/cidades/tempo/4273,4273,QUIXERÉ,CE
http://www.cptec.inpe.br/cidades/tempo/5556,5556,URUARÁ,PA
http://www.cptec.inpe.br/cidades/tempo/5069,5069,SÃO SEBASTIÃO DO UMBUZEIRO,PB
http://www.cptec.inpe.br/cidades/tempo/3794,3794,PARAZINHO,RN
http://www.cptec.inpe.br/cidades/tempo/4483,4483,SALGADINHO,PE
http://www.cptec.inpe.br/cidades/tempo/3712,3712,PALMA,MG
http://www.cptec.inpe.br/cidades/tempo/4033,4033,PIRATINI,RS
http://www.cptec.inpe.br/cidades/tempo/3140,3140,MARECHAL DEODORO,AL
http://www.cptec.inpe.br/cidades/tempo/4561,4561,SANTA FÉ DO ARAGUAIA,TO
http://www.cptec.inpe.br/cidades/tempo/3941,3941,PESQUEIRA,PE
http://www.cptec.inpe.br/cidades/tempo/5286,5286,TAGUATINGA,TO
http://www.cptec.inpe.br/cidades/tempo/4585,4585,SANTA LÚCIA,SP
http://www.cptec.inpe.br/cidades/tempo/3902,3902,PEDRO GOMES,MS
http://www.cptec.inpe.br/cidades/tempo/1490,1490,CHORÓ,CE
http://www.cptec.inpe.br/cidades/tempo/5183,5183,SERRARIA,PB
http://www.cptec.inpe.br/cidades/tempo/3860,3860,PAULO LOPES,SC
http://www.cptec.inpe.br/cidades/tempo/5709,5709,WANDERLEY,BA
http://www.cptec.inpe.br/cidades/tempo/975,975,BRAGANÇA,PA
http://www.cptec.inpe.br/cidades/tempo/2993,2993,LONDRINA,PR
http://www.cptec.inpe.br/cidades/tempo/5132,5132,SENADOR GEORGINO AVELINO,RN
http://www.cptec.inpe.br/cidades/tempo/2281,2281,HUMAITÁ,AM
http://www.cptec.inpe.br/cidades/tempo/2569,2569,ITAPEBI,BA
http://www.cptec.inpe.br/cidades/tempo/2239,2239,GUARATUBA,PR
http://www.cptec.inpe.br/cidades/tempo/3527,3527,NOVA IPIXUNA,PA
http://www.cptec.inpe.br/cidades/tempo/2227,2227,GUARANI D´OESTE,SP
http://www.cptec.inpe.br/cidades/tempo/1347,1347,CARLINDA,MT
http://www.cptec.inpe.br/cidades/tempo/4093,4093,PONTAL DO ARAGUAIA,MT
http://www.cptec.inpe.br/cidades/tempo/733,733,BARÃO DE MONTE ALTO,MG
http://www.cptec.inpe.br/cidades/tempo/990,990,BRAÚNA,SP
http://www.cptec.inpe.br/cidades/tempo/4660,4660,SANTA VITÓRIA DO PALMAR,RS
http://www.cptec.inpe.br/cidades/tempo/406,406,ALTO PARNAÍBA,MA
http://www.cptec.inpe.br/cidades/tempo/2856,2856,JURUAIA,MG
http://www.cptec.inpe.br/cidades/tempo/2838,2838,JUNCO DO MARANHÃO,MA
http://www.cptec.inpe.br/cidades/tempo/2433,2433,IPAUSSU,SP
http://www.cptec.inpe.br/cidades/tempo/4743,4743,SANTO EXPEDITO DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/3570,3570,NOVA TEBAS,PR
http://www.cptec.inpe.br/cidades/tempo/1610,1610,COREMAS,PB
http://www.cptec.inpe.br/cidades/tempo/2042,2042,FORMOSO,MG
http://www.cptec.inpe.br/cidades/tempo/249,249,ABADIÂNIA,GO
http://www.cptec.inpe.br/cidades/tempo/3294,3294,MIRINZAL,MA
http://www.cptec.inpe.br/cidades/tempo/4853,4853,SÃO JOÃO BATISTA DO GLÓRIA,MG
http://www.cptec.inpe.br/cidades/tempo/5231,5231,SÍTIO NOVO,MA
http://www.cptec.inpe.br/cidades/tempo/638,638,ARROIO DO TIGRE,RS
http://www.cptec.inpe.br/cidades/tempo/4874,4874,SÃO JOÃO DO ARAGUAIA,PA
http://www.cptec.inpe.br/cidades/tempo/1129,1129,CAJOBI,SP
http://www.cptec.inpe.br/cidades/tempo/907,907,BOM JARDIM DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/2596,2596,ITÁPOLIS,SP
http://www.cptec.inpe.br/cidades/tempo/3190,3190,MATA ROMA,MA
http://www.cptec.inpe.br/cidades/tempo/5601,5601,VARJÃO DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/3249,3249,MIGUEL CALMON,BA
http://www.cptec.inpe.br/cidades/tempo/3154,3154,MARICÁ,RJ
http://www.cptec.inpe.br/cidades/tempo/5654,5654,VIÇOSA,MG
http://www.cptec.inpe.br/cidades/tempo/541,541,ARACATI,CE
http://www.cptec.inpe.br/cidades/tempo/4017,4017,PIRAMBU,SE
http://www.cptec.inpe.br/cidades/tempo/1916,1916,ESPERANTINA,TO
http://www.cptec.inpe.br/cidades/tempo/3513,3513,NOVA FÁTIMA,BA
http://www.cptec.inpe.br/cidades/tempo/5238,5238,SOBRÁLIA,MG
http://www.cptec.inpe.br/cidades/tempo/861,861,BIGUAÇU,SC
http://www.cptec.inpe.br/cidades/tempo/871,871,BOA ESPERANÇA,PR
http://www.cptec.inpe.br/cidades/tempo/3753,3753,PARACATU,MG
http://www.cptec.inpe.br/cidades/tempo/4010,4010,PIRACURUCA,PI
http://www.cptec.inpe.br/cidades/tempo/3772,3772,PARANÁ,RN
http://www.cptec.inpe.br/cidades/tempo/964,964,BOREBI,SP
http://www.cptec.inpe.br/cidades/tempo/2708,2708,JAGUARUNA,SC
http://www.cptec.inpe.br/cidades/tempo/1341,1341,CARINHANHA,BA
http://www.cptec.inpe.br/cidades/tempo/1622,1622,CORONEL EZEQUIEL,RN
http://www.cptec.inpe.br/cidades/tempo/4669,4669,SANTANA DE PARNAÍBA,SP
http://www.cptec.inpe.br/cidades/tempo/3840,3840,PAU BRASIL,BA
http://www.cptec.inpe.br/cidades/tempo/2318,2318,IBIRACI,MG
http://www.cptec.inpe.br/cidades/tempo/5362,5362,TENENTE PORTELA,RS
http://www.cptec.inpe.br/cidades/tempo/5547,5547,UPANEMA,RN
http://www.cptec.inpe.br/cidades/tempo/3259,3259,MIMOSO DO SUL,ES
http://www.cptec.inpe.br/cidades/tempo/2320,2320,IBIRAIARAS,RS
http://www.cptec.inpe.br/cidades/tempo/608,608,AREADO,MG
http://www.cptec.inpe.br/cidades/tempo/889,889,BOCAINA,PI
http://www.cptec.inpe.br/cidades/tempo/2894,2894,LAGOA DO OURO,PE
http://www.cptec.inpe.br/cidades/tempo/250,250,ABAETÉ,MG
http://www.cptec.inpe.br/cidades/tempo/706,706,BALIZA,GO
http://www.cptec.inpe.br/cidades/tempo/2750,2750,JARDINÓPOLIS,SP
http://www.cptec.inpe.br/cidades/tempo/5166,5166,SERRA DO RAMALHO,BA
http://www.cptec.inpe.br/cidades/tempo/4161,4161,POTÉ,MG
http://www.cptec.inpe.br/cidades/tempo/2919,2919,LAJE,BA
http://www.cptec.inpe.br/cidades/tempo/1532,1532,COLINAS DO SUL,GO
http://www.cptec.inpe.br/cidades/tempo/2005,2005,FILADÉLFIA,TO
http://www.cptec.inpe.br/cidades/tempo/1116,1116,CAIÇARA DO NORTE,RN
http://www.cptec.inpe.br/cidades/tempo/1082,1082,CACHOEIRA GRANDE,MA
http://www.cptec.inpe.br/cidades/tempo/3930,3930,PEREIRO,CE
http://www.cptec.inpe.br/cidades/tempo/1855,1855,DUQUE DE CAXIAS,RJ
http://www.cptec.inpe.br/cidades/tempo/5753,5753,CORONEL PILAR,RS
http://www.cptec.inpe.br/cidades/tempo/1867,1867,ELIAS FAUSTO,SP
http://www.cptec.inpe.br/cidades/tempo/3519,3519,NOVA GUARITA,MT
http://www.cptec.inpe.br/cidades/tempo/1666,1666,CRAÍBAS,AL
http://www.cptec.inpe.br/cidades/tempo/5481,5481,TUPACIGUARA,MG
http://www.cptec.inpe.br/cidades/tempo/2920,2920,LAJE DO MURIAÉ,RJ
http://www.cptec.inpe.br/cidades/tempo/1017,1017,BRUMADINHO,MG
http://www.cptec.inpe.br/cidades/tempo/2224,2224,GUARANI,MG
http://www.cptec.inpe.br/cidades/tempo/4224,4224,PROFESSOR JAMIL,GO
http://www.cptec.inpe.br/cidades/tempo/814,814,BELA VISTA DO MARANHÃO,MA
http://www.cptec.inpe.br/cidades/tempo/5147,5147,SENTINELA DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/2088,2088,GADO BRAVO,PB
http://www.cptec.inpe.br/cidades/tempo/1504,1504,CIRÍACO,RS
http://www.cptec.inpe.br/cidades/tempo/1316,1316,CARAÍ,MG
http://www.cptec.inpe.br/cidades/tempo/4904,4904,SÃO JOAQUIM DO MONTE,PE
http://www.cptec.inpe.br/cidades/tempo/1732,1732,CURRAL DE CIMA,PB
http://www.cptec.inpe.br/cidades/tempo/2818,2818,JOSENÓPOLIS,MG
http://www.cptec.inpe.br/cidades/tempo/4932,4932,SÃO JOSÉ DO BELMONTE,PE
http://www.cptec.inpe.br/cidades/tempo/2586,2586,ITAPIRA,SP
http://www.cptec.inpe.br/cidades/tempo/2191,2191,GUAÍRA,SP
http://www.cptec.inpe.br/cidades/tempo/4609,4609,SANTA MARIA DO PARÁ,PA
http://www.cptec.inpe.br/cidades/tempo/4871,4871,SÃO JOÃO DE MERITI,RJ
http://www.cptec.inpe.br/cidades/tempo/3677,3677,OURO VERDE DE GOIÁS,GO
http://www.cptec.inpe.br/cidades/tempo/2284,2284,IACANGA,SP
http://www.cptec.inpe.br/cidades/tempo/4147,4147,PORTO MAUÁ,RS
http://www.cptec.inpe.br/cidades/tempo/1801,1801,DOIS IRMÃOS DAS MISSÕES,RS
http://www.cptec.inpe.br/cidades/tempo/3229,3229,MAZAGÃO,AP
http://www.cptec.inpe.br/cidades/tempo/3560,3560,NOVA ROMA,GO
http://www.cptec.inpe.br/cidades/tempo/654,654,ASSUNÇÃO,PB
http://www.cptec.inpe.br/cidades/tempo/5400,5400,TIMBÓ,SC
http://www.cptec.inpe.br/cidades/tempo/3450,3450,NEPOMUCENO,MG
http://www.cptec.inpe.br/cidades/tempo/5801,5801,TAGUATINGA,DF
http://www.cptec.inpe.br/cidades/tempo/961,961,BORBOREMA,PB
http://www.cptec.inpe.br/cidades/tempo/2209,2209,GUAPOREMA,PR
http://www.cptec.inpe.br/cidades/tempo/4781,4781,SÃO DOMINGOS,BA
http://www.cptec.inpe.br/cidades/tempo/1999,1999,FERREIROS,PE
http://www.cptec.inpe.br/cidades/tempo/4782,4782,SÃO DOMINGOS,GO
http://www.cptec.inpe.br/cidades/tempo/2288,2288,IAPU,MG
http://www.cptec.inpe.br/cidades/tempo/2709,2709,JAÍBA,MG
http://www.cptec.inpe.br/cidades/tempo/1151,1151,CAMAPUÃ,MS
http://www.cptec.inpe.br/cidades/tempo/2342,2342,ICATU,MA
http://www.cptec.inpe.br/cidades/tempo/5509,5509,UBAÍRA,BA
http://www.cptec.inpe.br/cidades/tempo/2730,2730,JAPIRA,PR
http://www.cptec.inpe.br/cidades/tempo/1106,1106,CAFELÂNDIA,SP
http://www.cptec.inpe.br/cidades/tempo/5142,5142,SENGÉS,PR
http://www.cptec.inpe.br/cidades/tempo/5531,5531,UMBURATIBA,MG
http://www.cptec.inpe.br/cidades/tempo/827,827,BELMONTE,BA
http://www.cptec.inpe.br/cidades/tempo/3934,3934,PERITORÓ,MA
http://www.cptec.inpe.br/cidades/tempo/4755,4755,SÃO BENTO ABADE,MG
http://www.cptec.inpe.br/cidades/tempo/2031,2031,FLORÍNIA,SP
http://www.cptec.inpe.br/cidades/tempo/4703,4703,SANTO ANDRÉ,PB
http://www.cptec.inpe.br/cidades/tempo/3897,3897,PEDRO ALEXANDRE,BA
http://www.cptec.inpe.br/cidades/tempo/2340,2340,ICARAÍ DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/1246,1246,CANDIBA,BA
http://www.cptec.inpe.br/cidades/tempo/5301,5301,TANABI,SP
http://www.cptec.inpe.br/cidades/tempo/2735,2735,JAPURÁ,PR
http://www.cptec.inpe.br/cidades/tempo/1280,1280,CAPÃO DO LEÃO,RS
http://www.cptec.inpe.br/cidades/tempo/563,563,ARAGUARI,MG
http://www.cptec.inpe.br/cidades/tempo/3064,3064,MAJOR SALES,RN
http://www.cptec.inpe.br/cidades/tempo/521,521,APIACÁ,ES
http://www.cptec.inpe.br/cidades/tempo/2976,2976,LIMOEIRO,PE
http://www.cptec.inpe.br/cidades/tempo/2246,2246,GUARUJÁ DO SUL,SC
http://www.cptec.inpe.br/cidades/tempo/896,896,BODOCÓ,PE
http://www.cptec.inpe.br/cidades/tempo/1488,1488,CHIAPETA,RS
http://www.cptec.inpe.br/cidades/tempo/3044,3044,MACURURÉ,BA
http://www.cptec.inpe.br/cidades/tempo/670,670,ÁUREA,RS
http://www.cptec.inpe.br/cidades/tempo/2502,2502,ITABORAÍ,RJ
http://www.cptec.inpe.br/cidades/tempo/365,365,ALMADINA,BA
http://www.cptec.inpe.br/cidades/tempo/5790,5790,PAU D´ARCO DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/389,389,ALTO ALEGRE DO MARANHÃO,MA
http://www.cptec.inpe.br/cidades/tempo/4138,4138,PORTO DOS GAÚCHOS,MT
http://www.cptec.inpe.br/cidades/tempo/5377,5377,TERRA DE AREIA,RS
http://www.cptec.inpe.br/cidades/tempo/3912,3912,PEIXOTO DE AZEVEDO,MT
http://www.cptec.inpe.br/cidades/tempo/2518,2518,ITAGUAJÉ,PR
http://www.cptec.inpe.br/cidades/tempo/5384,5384,TERRA SANTA,PA
http://www.cptec.inpe.br/cidades/tempo/778,778,BARRACÃO,RS
http://www.cptec.inpe.br/cidades/tempo/610,610,AREALVA,SP
http://www.cptec.inpe.br/cidades/tempo/2797,2797,JOÃO MONLEVADE,MG
http://www.cptec.inpe.br/cidades/tempo/3792,3792,PARAUAPEBAS,PA
http://www.cptec.inpe.br/cidades/tempo/2833,2833,JUIZ DE FORA,MG
http://www.cptec.inpe.br/cidades/tempo/2882,2882,LAGOA DA CANOA,AL
http://www.cptec.inpe.br/cidades/tempo/1198,1198,CAMPO DO TENENTE,PR
http://www.cptec.inpe.br/cidades/tempo/1621,1621,CORONEL DOMINGOS SOARES,PR
http://www.cptec.inpe.br/cidades/tempo/3994,3994,PINHEIRINHO DO VALE,RS
http://www.cptec.inpe.br/cidades/tempo/532,532,APUIARÉS,CE
http://www.cptec.inpe.br/cidades/tempo/516,516,APARECIDA DO RIO DOCE,GO
http://www.cptec.inpe.br/cidades/tempo/4246,4246,QUEDAS DO IGUAÇU,PR
http://www.cptec.inpe.br/cidades/tempo/4637,4637,SANTA ROSA DE LIMA,SE
http://www.cptec.inpe.br/cidades/tempo/5413,5413,TOLEDO,MG
http://www.cptec.inpe.br/cidades/tempo/2452,2452,IPORÃ DO OESTE,SC
http://www.cptec.inpe.br/cidades/tempo/1395,1395,CASSILÂNDIA,MS
http://www.cptec.inpe.br/cidades/tempo/3936,3936,PÉROLA,PR
http://www.cptec.inpe.br/cidades/tempo/5263,5263,SUMÉ,PB
http://www.cptec.inpe.br/cidades/tempo/4277,4277,RAFARD,SP
http://www.cptec.inpe.br/cidades/tempo/1104,1104,CAFARNAUM,BA
http://www.cptec.inpe.br/cidades/tempo/3614,3614,NUPORANGA,SP
http://www.cptec.inpe.br/cidades/tempo/5876,5876,ITAÚNAS,ES
http://www.cptec.inpe.br/cidades/tempo/1662,1662,COUTO DE MAGALHÃES DE MINAS,MG
http://www.cptec.inpe.br/cidades/tempo/2310,2310,IBICUITINGA,CE
http://www.cptec.inpe.br/cidades/tempo/2698,2698,JAGUARARI,BA
http://www.cptec.inpe.br/cidades/tempo/3602,3602,NOVO MUNDO,MT
http://www.cptec.inpe.br/cidades/tempo/5450,5450,TRÊS PASSOS,RS
http://www.cptec.inpe.br/cidades/tempo/839,839,BENJAMIN CONSTANT,AM
http://www.cptec.inpe.br/cidades/tempo/905,905,BOM JARDIM DA SERRA,SC
http://www.cptec.inpe.br/cidades/tempo/1787,1787,DIVINO,MG
http://www.cptec.inpe.br/cidades/tempo/4204,4204,PRESIDENTE KENNEDY,ES
http://www.cptec.inpe.br/cidades/tempo/3318,3318,MONSENHOR PAULO,MG
http://www.cptec.inpe.br/cidades/tempo/4366,4366,RIO BOM,PR
http://www.cptec.inpe.br/cidades/tempo/2436,2436,IPECAETÁ,BA
http://www.cptec.inpe.br/cidades/tempo/1861,1861,EIRUNEPÉ,AM
http://www.cptec.inpe.br/cidades/tempo/1661,1661,COUTO DE MAGALHÃES,TO
http://www.cptec.inpe.br/cidades/tempo/2997,2997,LORETO,MA
http://www.cptec.inpe.br/cidades/tempo/3061,3061,MAIRIPOTABA,GO
http://www.cptec.inpe.br/cidades/tempo/5334,5334,TAQUARITUBA,SP
http://www.cptec.inpe.br/cidades/tempo/4367,4367,RIO BONITO,RJ
http://www.cptec.inpe.br/cidades/tempo/2439,2439,IPIAÇU,MG
http://www.cptec.inpe.br/cidades/tempo/4120,4120,PORTEIRÃO,GO
http://www.cptec.inpe.br/cidades/tempo/4726,4726,SANTO ANTÔNIO DO JARDIM,SP
http://www.cptec.inpe.br/cidades/tempo/3095,3095,MANOEL RIBAS,PR
http://www.cptec.inpe.br/cidades/tempo/2196,2196,GUAJARÁ-MIRIM,RO
http://www.cptec.inpe.br/cidades/tempo/3724,3724,PALMEIRA D´OESTE,SP
http://www.cptec.inpe.br/cidades/tempo/2950,2950,LAURO DE FREITAS,BA
http://www.cptec.inpe.br/cidades/tempo/1977,1977,FEIRA GRANDE,AL
http://www.cptec.inpe.br/cidades/tempo/1825,1825,DONA EMMA,SC
http://www.cptec.inpe.br/cidades/tempo/2109,2109,GAVIÃO PEIXOTO,SP
http://www.cptec.inpe.br/cidades/tempo/1536,1536,COLOMBO,PR
http://www.cptec.inpe.br/cidades/tempo/4505,4505,SALVADOR DAS MISSÕES,RS
http://www.cptec.inpe.br/cidades/tempo/5580,5580,VALENÇA,RJ
http://www.cptec.inpe.br/cidades/tempo/1816,1816,DOM JOAQUIM,MG
http://www.cptec.inpe.br/cidades/tempo/2091,2091,GALINHOS,RN
http://www.cptec.inpe.br/cidades/tempo/5586,5586,VALPARAÍSO DE GOIÁS,GO
http://www.cptec.inpe.br/cidades/tempo/4804,4804,SÃO FERNANDO,RN
http://www.cptec.inpe.br/cidades/tempo/3367,3367,MOREIRA SALES,PR
http://www.cptec.inpe.br/cidades/tempo/4735,4735,SANTO ANTÔNIO DO SUDOESTE,PR
http://www.cptec.inpe.br/cidades/tempo/553,553,ARAGOIÂNIA,GO
http://www.cptec.inpe.br/cidades/tempo/3993,3993,PINHEIRAL,RJ
http://www.cptec.inpe.br/cidades/tempo/1708,1708,CRUZÍLIA,MG
http://www.cptec.inpe.br/cidades/tempo/4989,4989,SÃO MARCOS,RS
http://www.cptec.inpe.br/cidades/tempo/2794,2794,JOÃO DIAS,RN
http://www.cptec.inpe.br/cidades/tempo/4908,4908,SÃO JORGE DOESTE,PR
http://www.cptec.inpe.br/cidades/tempo/1883,1883,ENGENHEIRO CALDAS,MG
http://www.cptec.inpe.br/cidades/tempo/5883,5883,IPOEMA,MG
http://www.cptec.inpe.br/cidades/tempo/2681,2681,JACAREZINHO,PR
http://www.cptec.inpe.br/cidades/tempo/2556,2556,ITANAGRA,BA
http://www.cptec.inpe.br/cidades/tempo/3377,3377,MORRO CABEÇA NO TEMPO,PI
http://www.cptec.inpe.br/cidades/tempo/355,355,ALEXÂNIA,GO
http://www.cptec.inpe.br/cidades/tempo/1844,1844,DOUTOR RICARDO,RS
http://www.cptec.inpe.br/cidades/tempo/3844,3844,PAUDALHO,PE
http://www.cptec.inpe.br/cidades/tempo/1860,1860,EDÉIA,GO
http://www.cptec.inpe.br/cidades/tempo/1806,1806,DOIS VIZINHOS,PR
http://www.cptec.inpe.br/cidades/tempo/1873,1873,EMBAÚBA,SP
http://www.cptec.inpe.br/cidades/tempo/5636,5636,VEREDINHA,MG
http://www.cptec.inpe.br/cidades/tempo/956,956,BOQUIM,SE
http://www.cptec.inpe.br/cidades/tempo/4478,4478,SALES,SP
http://www.cptec.inpe.br/cidades/tempo/5308,5308,TANQUE DO PIAUÍ,PI
http://www.cptec.inpe.br/cidades/tempo/1281,1281,CAPARAÓ,MG
http://www.cptec.inpe.br/cidades/tempo/4504,4504,SALTO VELOSO,SC
http://www.cptec.inpe.br/cidades/tempo/1135,1135,CALÇOENE,AP
http://www.cptec.inpe.br/cidades/tempo/783,783,BARREIRINHA,AM
http://www.cptec.inpe.br/cidades/tempo/288,288,AGRICOLÂNDIA,PI
http://www.cptec.inpe.br/cidades/tempo/340,340,ALBERTINA,MG
http://www.cptec.inpe.br/cidades/tempo/4297,4297,REGENTE FEIJÓ,SP
http://www.cptec.inpe.br/cidades/tempo/703,703,BAIXO GUANDU,ES
http://www.cptec.inpe.br/cidades/tempo/3388,3388,MORUNGABA,SP
http://www.cptec.inpe.br/cidades/tempo/5382,5382,TERRA ROXA,SP
http://www.cptec.inpe.br/cidades/tempo/1044,1044,BURITIZAL,SP
http://www.cptec.inpe.br/cidades/tempo/3102,3102,MAQUINÉ,RS
http://www.cptec.inpe.br/cidades/tempo/3603,3603,NOVO ORIENTE,CE
http://www.cptec.inpe.br/cidades/tempo/4545,4545,SANTA CRUZ DE GOIÁS,GO
http://www.cptec.inpe.br/cidades/tempo/3011,3011,LUISLÂNDIA,MG
http://www.cptec.inpe.br/cidades/tempo/5241,5241,SOLÂNEA,PB
http://www.cptec.inpe.br/cidades/tempo/1660,1660,COTRIGUAÇU,MT
http://www.cptec.inpe.br/cidades/tempo/5065,5065,SÃO SEBASTIÃO DO RIO PRETO,MG
http://www.cptec.inpe.br/cidades/tempo/1846,1846,DOUTOR ULYSSES,PR
http://www.cptec.inpe.br/cidades/tempo/5630,5630,VERA MENDES,PI
http://www.cptec.inpe.br/cidades/tempo/2855,2855,JURUÁ,AM
http://www.cptec.inpe.br/cidades/tempo/2945,2945,LARANJEIRAS,SE
http://www.cptec.inpe.br/cidades/tempo/5060,5060,SÃO SEBASTIÃO DO CAÍ,RS
http://www.cptec.inpe.br/cidades/tempo/5807,5807,SÃO SEBASTIÃO,DF
http://www.cptec.inpe.br/cidades/tempo/3272,3272,MIRACEMA DO TOCANTINS,TO
http://www.cptec.inpe.br/cidades/tempo/885,885,BOA VISTA DO SUL,RS
http://www.cptec.inpe.br/cidades/tempo/1638,1638,CÓRREGO FUNDO,MG
http://www.cptec.inpe.br/cidades/tempo/829,829,BELO CAMPO,BA
http://www.cptec.inpe.br/cidades/tempo/4323,4323,RIACHINHO,MG
http://www.cptec.inpe.br/cidades/tempo/298,298,ÁGUA COMPRIDA,MG
http://www.cptec.inpe.br/cidades/tempo/4225,4225,PROGRESSO,RS
http://www.cptec.inpe.br/cidades/tempo/4880,4880,SÃO JOÃO DO IVAÍ,PR
http://www.cptec.inpe.br/cidades/tempo/3507,3507,NOVA ERECHIM,SC
http://www.cptec.inpe.br/cidades/tempo/3842,3842,PAU D´ARCO,PA
http://www.cptec.inpe.br/cidades/tempo/3137,3137,MARCOLÂNDIA,PI
http://www.cptec.inpe.br/cidades/tempo/724,724,BANDEIRANTES DO TOCANTINS,TO
http://www.cptec.inpe.br/cidades/tempo/1300,1300,CAPITÃO ENÉAS,MG
http://www.cptec.inpe.br/cidades/tempo/1330,1330,CARAZINHO,RS
http://www.cptec.inpe.br/cidades/tempo/4612,4612,SANTA MARIA DO TOCANTINS,TO
http://www.cptec.inpe.br/cidades/tempo/4391,4391,RIO DOS ÍNDIOS,RS
http://www.cptec.inpe.br/cidades/tempo/2582,2582,ITAPEVA,SP
